k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
420001	3.96374831300003	16.1677937680004	6.28244042499999	16.3017655259996	6.51728111599991	5.90161308500001	5.73294127099999	5.70495428099988	5.69263812500017	5.68543249899969	0.00608328195722622	0.00427332496259611	0.00537420683487882	0.00429721294563628	0.00518302951076127	0.00474782751079957	0.00464724031064831	0.00482258024405035	0.00516979285528027	0.16425586163585
430001	4.06118356900004	16.5622274360004	6.43680124599998	16.6892310099997	6.67829528299992	6.04720516199996	5.87428903899996	5.8458996849999	5.83344688800015	5.82611546299966	0.00560102451941196	0.00426344806610886	0.00434178732023436	0.00509068642185162	0.00490476096471073	0.00454371209331314	0.00442496550903706	0.00444176745262352	0.00481635403696064	0.175266597377118
440001	4.16217029600004	16.9747314010003	6.59756556699999	17.0943987329998	6.8447623489999	6.19873799699996	6.02453672299997	5.99150077599992	5.97989413300014	5.97229201799967	0.00541019380538388	0.00401153230713521	0.0041805016536775	0.00426240474386653	0.004779519164516	0.00439790329040423	0.00420693428981679	0.00411537154016335	0.00414296686188095	0.155977228975024
450001	4.25795833500009	17.3624625260003	6.74936855999998	17.4824452159998	7.00285959799985	6.342490393	6.16356041599997	6.12992794699989	6.11780639300015	6.11045544999968	0.00536585295907071	0.00413392079666732	0.00415310521933782	0.00497303714080749	0.00481873695200949	0.00448463858135012	0.00430753587426537	0.00410989746532026	0.00415175793651858	0.1703600654422
460001	4.35546494400009	17.7642344320004	6.90318986900001	17.8803095869998	7.16333725299985	6.488139378	6.30491130899997	6.27045905299987	6.25766349600015	6.25083925099972	0.00514676850459969	0.00393380970761024	0.00421177651957135	0.00412672278527949	0.00464950597446198	0.00439465294958642	0.00430969387973065	0.00439214089289588	0.00450529682752246	0.174444892150806
470001	4.45285258100011	18.1666027300006	7.05714139600003	18.2765799559997	7.32347062299988	6.63377730600002	6.44613778699995	6.41102217099985	6.39870995300012	6.39128206099972	0.00493455189001724	0.00394070405827706	0.00393029914596131	0.00407933792888566	0.00449922312995446	0.00427207089520972	0.00412699109686764	0.00420886543684005	0.0042859042265031	0.159802853312824
480001	4.5518440320001	18.5781099770006	7.21414696200003	18.6873528689996	7.48733488899989	6.78221557300002	6.58981203999992	6.55424167399987	6.54175773600009	6.5343617859997	0.00481050388769902	0.00404475788417752	0.00403284130266631	0.00380268580804435	0.00437384930615708	0.0041389295500911	0.00387018168122586	0.00391942563224587	0.00429053595673944	0.185347171038724
490001	4.64881592100005	18.9711267480007	7.36810133900004	19.0870532219996	7.64654551199988	6.92800454999999	6.7309172189999	6.69496326299983	6.68230994600005	6.67430407399967	0.00458387047768753	0.00401290995954701	0.00423188349849278	0.00463495292318745	0.00429880716710528	0.00414590883438011	0.00419766409252738	0.00446396548067483	0.00508390076808871	0.171484509986104
500001	4.74649336000005	19.3718074300007	7.52329517400005	19.4831931789996	7.80772604599987	7.07463553099997	6.87340180299991	6.83654167599986	6.82379433600003	6.81547537499967	0.00670950338239834	0.00370806511400455	0.00395134002326406	0.00409412025978416	0.00527830616755021	0.00441778982943321	0.00398268336240836	0.00383468410149	0.00412114793760217	0.185073325505446
510001	4.84556588000004	19.7828788220005	7.67990134800001	19.8826053899995	7.97155193999988	7.223248373	7.0176902949999	6.97983702999984	6.96704317500003	6.95842967499964	0.00460745939922703	0.004158449382528	0.00389858059883121	0.0038385324416774	0.00432043379979253	0.00418066470872151	0.00403316441837308	0.00395985951476576	0.00416297808372874	0.149734805182866
520001	4.94537117100004	20.1838053510007	7.83758679999999	20.2800967889996	8.13603708399988	7.37285698100006	7.1630812559999	7.12436778399985	7.11148875700005	7.10268399499964	0.00473712016229676	0.00449962554977844	0.0043969213899564	0.00470506239648886	0.00452938811154099	0.00467396377983148	0.00464840813626874	0.00459475152076219	0.00482477291260495	0.160422502531849
530001	5.041119396	20.5791127180008	7.98937097499996	20.6632641889997	8.2937421779999	7.51650801500007	7.30283610599991	7.26312765999982	7.25053814900006	7.24141207799967	0.00449465380910622	0.00408134873903751	0.00403081445505587	0.00475552453586299	0.00432815095678399	0.0041352876892839	0.00415036896386358	0.00418248332739224	0.00429841371919064	0.161590070006086
540001	5.13872105999996	20.9724757450009	8.14356366199997	21.0542183059997	8.45506483999978	7.66290225900007	7.44540761699991	7.40474509299981	7.39213860500006	7.38252313999968	0.00440420824823181	0.00421441545818115	0.00395978168663938	0.00427396026380419	0.00418468476596008	0.00444544943576998	0.00488909642425606	0.00510666376476689	0.0053424466271489	0.16802524911618
550001	5.23471876599996	21.3540647420008	8.29618641299986	21.4385196679998	8.61395548999976	7.80728324000006	7.58588955599994	7.54417012699982	7.5314109190001	7.52197426999967	0.00428216587376549	0.00386582131633848	0.00373417650491157	0.00410266619736752	0.00404931634271308	0.00391793217636922	0.0038735867497256	0.00391297051525913	0.00453467389181125	0.147430792480237
