k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
241	0.002787247	0.009103075	0.004283391	0.006393071	0.004174667	0.003507869	0.003304085	0.00295175	0.003028131	0.003028361	0.769168081210383	0.547590210710788	0.546404167004717	0.546878318829625	0.749959042934822	0.729296794843071	0.706450576073547	0.675936401092454	0.659096617697406	0.688592260554485
251	0.002849039	0.009278833	0.00439132	0.006522641	0.004268126	0.003601117	0.003419741	0.00304262	0.003117487	0.003112449	0.769168081210383	0.535041304543521	0.542498338775049	0.533790864740319	0.749864428142034	0.728825757472153	0.705588854146589	0.675115205449402	0.659096617692783	0.688595440023137
261	0.002963102	0.009523971	0.004523194	0.00671972	0.004421385	0.003706616	0.003518345	0.003226228	0.003221666	0.003207921	0.763942560542259	0.534962180617321	0.53435517108977	0.533711555433666	0.739762994459312	0.713817743904515	0.690347274105549	0.6659618010548	0.656614948701228	0.688105394511358
271	0.003026942	0.009635911	0.00464134	0.006824455	0.004521234	0.00379753	0.003606885	0.003312661	0.0033103	0.003294986	0.763942560542259	0.533108528068074	0.533129036652685	0.532163691988418	0.739761582541881	0.713799493312449	0.690291030536674	0.665889516677892	0.653787562414084	0.682909067277397
281	0.003212106	0.009761885	0.00476304100000001	0.006933947	0.004635736	0.003897084	0.003696554	0.003400629	0.003422379	0.003383211	0.763942560542259	0.529100228749742	0.529351456157098	0.527955083280695	0.73973594644195	0.713694474833801	0.690143527939025	0.665801999947359	0.654079799702499	0.681860146823153
291	0.003275839	0.009925871	0.00487096800000001	0.007085025	0.004732729	0.00398491	0.003782464	0.003485443	0.003507221	0.003468891	0.763942560542259	0.517828676677057	0.52156697220496	0.518510678178148	0.735551617251233	0.701993372930123	0.66764010155954	0.631898283379917	0.615047628960311	0.661581041803521
301	0.003339238	0.010057846	0.00503181900000001	0.0071768	0.004827258	0.004078987	0.003866719	0.003569387	0.003590407	0.003551637	0.763942560542259	0.502037090618779	0.510099223734147	0.502836562292395	0.73224636787327	0.68702544343877	0.636185318368319	0.581793871345798	0.552708156983225	0.620082188413281
311	0.003472498	0.010265748	0.005216538	0.007376005	0.004951199	0.004173679	0.003980065	0.003661413	0.003683903	0.003648642	0.763922164161486	0.496675902150614	0.50687981441638	0.49721923213893	0.731570652616471	0.684816801199253	0.632247058654026	0.577268225032604	0.549733052901828	0.616462323296032
321	0.003775701	0.010792456	0.005474575	0.007855166	0.005250314	0.004382797	0.004137869	0.003799116	0.003910741	0.00385416800000001	0.763922164161486	0.489837161815395	0.501780767756065	0.490042653741567	0.731570624808616	0.684815738304769	0.630323423961678	0.57596395973698	0.550173450716406	0.61259005643677
331	0.00389067	0.011079778	0.00565500400000001	0.00808946900000001	0.005401298	0.004509122	0.004260923	0.003922184	0.004065625	0.003990523	0.763922164161486	0.489837161815395	0.501798280054197	0.490042653741567	0.731570624808616	0.683552511227353	0.629435491901069	0.575863283239353	0.550180220991488	0.612236144160999
341	0.004043409	0.011204176	0.00583775100000001	0.00818195400000001	0.00565560400000001	0.004692262	0.004405823	0.004057732	0.004322093	0.004140891	0.728289127639502	0.488150656658732	0.498387678445578	0.48848358229444	0.700729173622931	0.659775496898033	0.614140597056797	0.569726045285367	0.550045953329911	0.611418577582481
351	0.004140085	0.01162309	0.00603908800000001	0.008444439	0.00581750400000001	0.004830216	0.004672486	0.004219594	0.004435315	0.004319245	0.634689423390153	0.453888598720975	0.463307254911909	0.454246636337297	0.605209571522487	0.567810093484842	0.531918466172838	0.507020629213998	0.518284819216575	0.610830799241012
361	0.0043707	0.011920904	0.00628524500000001	0.00886862800000001	0.00609088500000001	0.005001981	0.004831294	0.004377763	0.004574775	0.004463043	0.634689423390153	0.479954806733049	0.446815240037296	0.480293413530746	0.605209564871066	0.567809461564047	0.531912918761231	0.507025103267086	0.517943917412882	0.605435206932262
371	0.004493923	0.012214684	0.00652813800000001	0.00907265100000001	0.00626783000000001	0.005189898	0.004975324	0.004518614	0.004745548	0.004663253	0.624458880419788	0.475268997810514	0.441385166249279	0.475610578512291	0.591225459014613	0.549171288160316	0.508169529925268	0.484816354385774	0.504430589545638	0.60149315725678
381	0.004575146	0.012449966	0.00669540100000001	0.009232852	0.00646211200000001	0.005314176	0.005080192	0.004619119	0.004846927	0.004763779	0.624458880419788	0.475268997810514	0.441299737555512	0.475610578512291	0.591218553087794	0.549161656853725	0.508164638184375	0.48481525971239	0.504430571679283	0.601505715076716
391	0.004665204	0.012481609	0.00685143500000001	0.0093132	0.00658790900000001	0.005422591	0.005189216	0.004730602	0.004957393	0.004871974	0.606276480500954	0.447263162212503	0.424194520767083	0.447294723742923	0.569114216152768	0.529198804016884	0.493848324030557	0.477572245906896	0.504003945244922	0.59976855523703
401	0.004753184	0.01263806	0.00705672200000001	0.00946749900000001	0.00671558700000001	0.005549465	0.00531193	0.004835757	0.005058173	0.004973781	0.604178753020802	0.405109368459268	0.388027312680181	0.40510269676045	0.567245929965018	0.519722577452904	0.472394970148551	0.449724917644764	0.483698675742603	0.588679311619059
411	0.004822149	0.012824574	0.007182011	0.009702796	0.00681977900000001	0.005640871	0.005402717	0.004924474	0.005160906	0.005204135	0.575854099028448	0.405109368459268	0.387919346267801	0.40510269676045	0.545588796283052	0.504979200259274	0.464777053928881	0.447962807327282	0.48541431793682	0.592179581080644
421	0.004890409	0.012907278	0.007311393	0.009771174	0.00692152800000001	0.005794675	0.0054971	0.005059874	0.005260578	0.005325347	0.575854099028448	0.400281454381764	0.38366835271517	0.400274702212247	0.543296533392327	0.498385526501241	0.458997370042872	0.446041900489223	0.485337727202286	0.57263257977031
431	0.004979373	0.013089618	0.007434992	0.009914841	0.00702875200000001	0.005890606	0.005591272	0.005151886	0.005362145	0.00542411900000001	0.575555354133287	0.400281454381764	0.383093561505659	0.400259534080406	0.541475497941224	0.497489697185818	0.458962904848416	0.446085337058267	0.485337728848826	0.572531520834363
